Date,Price,Open,High,Low,Vol.,Change %
"Sep 24, 2019",8513.90,9702.70,9793.80,8069.40,933.16K,-0.12
"Sep 23, 2019",9702.20,10031.30,10048.80,9656.30,431.10K,-0.03
"Sep 22, 2019",10031.60,9993.00,10075.00,9870.90,337.06K,0.00
"Sep 21, 2019",9993.00,10172.80,10177.90,9939.80,326.17K,-0.02
"Sep 20, 2019",10172.70,10251.50,10279.50,10088.60,362.07K,-0.01
"Sep 19, 2019",10250.50,10164.60,10297.60,9707.60,542.25K,0.01
"Sep 18, 2019",10164.70,10195.70,10257.50,10119.30,318.82K,0.00
"Sep 17, 2019",10195.70,10254.60,10273.60,10153.50,321.64K,-0.01
"Sep 16, 2019",10255.50,10311.30,10360.50,10108.50,372.53K,-0.01
"Sep 15, 2019",10311.50,10337.30,10360.40,10272.00,255.79K,0.00
"Sep 14, 2019",10337.30,10342.20,10421.40,10253.70,326.44K,0.00
"Sep 13, 2019",10342.10,10415.20,10441.40,10174.10,365.52K,-0.01
"Sep 12, 2019",10415.10,10162.40,10447.90,10051.00,413.22K,0.02
"Sep 11, 2019",10162.50,10104.90,10257.50,9908.90,413.06K,0.01
"Sep 10, 2019",10105.40,10308.70,10379.80,9970.70,383.22K,-0.02
"Sep 09, 2019",10309.00,10402.10,10478.00,10095.70,473.76K,-0.01
"Sep 08, 2019",10402.80,10461.60,10578.00,10266.30,339.73K,-0.01
"Sep 07, 2019",10461.10,10306.90,10556.40,10302.30,393.57K,0.01
"Sep 06, 2019",10309.30,10566.70,10896.20,10227.40,643.02K,-0.02
"Sep 05, 2019",10566.90,10567.80,10630.70,10469.90,402.09K,0.00
"Sep 04, 2019",10568.20,10611.60,10783.60,10388.60,504.45K,0.00
"Sep 03, 2019",10612.30,10348.10,10756.80,10283.50,578.79K,0.03
"Sep 02, 2019",10348.80,9728.80,10431.50,9720.30,542.79K,0.06
"Sep 01, 2019",9729.30,9594.70,9799.50,9533.60,322.66K,0.01
"Aug 31, 2019",9594.40,9585.50,9677.50,9457.30,311.49K,0.00
"Aug 30, 2019",9585.40,9494.10,9675.70,9370.20,413.92K,0.01
"Aug 29, 2019",9491.00,9729.10,9729.10,9343.00,509.13K,-0.02
"Aug 28, 2019",9729.40,10184.70,10271.30,9629.60,580.29K,-0.04
"Aug 27, 2019",10184.80,10372.20,10387.60,10060.20,419.81K,-0.02
"Aug 26, 2019",10371.80,10136.00,10568.20,10136.00,568.77K,0.02
"Aug 25, 2019",10136.30,10132.10,10307.00,9935.20,422.53K,0.00
"Aug 24, 2019",10131.00,10389.40,10415.90,9917.50,463.85K,-0.02
"Aug 23, 2019",10388.70,10104.90,10434.30,9921.40,436.26K,0.03
"Aug 22, 2019",10105.00,10141.10,10218.20,9777.00,520.75K,0.00
"Aug 21, 2019",10141.50,10753.30,10797.80,9908.00,717.65K,-0.06
"Aug 20, 2019",10752.60,10911.20,10941.60,10581.00,515.47K,-0.01
"Aug 19, 2019",10910.70,10312.80,10923.90,10267.80,519.01K,0.06
"Aug 18, 2019",10312.70,10219.30,10494.90,10086.70,441.11K,0.01
"Aug 17, 2019",10218.10,10335.50,10460.70,10016.30,497.77K,-0.01
"Aug 16, 2019",10335.60,10300.90,10734.00,9788.60,798.67K,0.00
"Aug 15, 2019",10303.40,10053.30,10448.20,9580.10,930.05K,0.03
"Aug 14, 2019",10049.40,10894.20,10894.50,9965.50,745.59K,-0.08
"Aug 13, 2019",10892.90,11395.00,11445.60,10793.20,540.78K,-0.04
"Aug 12, 2019",11394.20,11505.10,11508.60,11267.30,391.08K,-0.01
"Aug 11, 2019",11517.20,11314.60,11728.40,11146.10,435.83K,0.02
"Aug 10, 2019",11314.50,12090.50,12185.00,11281.60,570.74K,-0.06
"Aug 09, 2019",12089.80,12190.00,12225.30,11885.00,558.72K,-0.01
"Aug 08, 2019",12191.60,12015.90,12236.60,11727.00,592.15K,0.01
"Aug 07, 2019",12013.90,11481.00,12114.50,11406.40,702.85K,0.05
"Aug 06, 2019",11480.90,11817.60,12291.90,11237.00,807.58K,-0.03
"Aug 05, 2019",11816.80,10934.80,11922.30,10934.80,769.63K,0.08
"Aug 04, 2019",10934.60,10816.10,11017.70,10568.80,585.71K,0.01
"Aug 03, 2019",10815.70,10519.90,10893.60,10504.50,508.75K,0.03
"Aug 02, 2019",10520.10,10380.50,10664.80,10330.50,578.29K,0.01
"Aug 01, 2019",10380.00,10081.90,10459.00,9890.60,608.37K,0.03
"Jul 31, 2019",10082.00,9580.30,10100.00,9562.40,589.84K,0.05
"Jul 30, 2019",9580.70,9580.00,9703.00,9483.00,511.51K,0.00
"Jul 29, 2019",9580.90,9728.50,9835.40,9502.50,510.90K,-0.02
"Jul 28, 2019",9727.80,9491.10,9798.50,9401.10,518.59K,0.02
"Jul 27, 2019",9492.10,9830.40,10232.30,9389.10,661.89K,-0.03
"Jul 26, 2019",9831.00,9945.20,10436.10,9724.20,493.75K,-0.01
"Jul 25, 2019",9945.30,9804.70,10203.50,9776.60,545.85K,0.01
"Jul 24, 2019",9804.30,9887.20,9945.30,9584.00,639.54K,-0.01
"Jul 23, 2019",9888.70,10412.80,10414.70,9865.40,663.38K,-0.05
"Jul 22, 2019",10412.50,10715.10,10806.30,10196.50,591.27K,-0.03
"Jul 21, 2019",10714.40,10827.00,10883.80,10442.50,562.17K,-0.01
"Jul 20, 2019",10826.70,10571.90,11155.60,10462.00,668.94K,0.02
"Jul 19, 2019",10571.50,10651.60,10758.40,10160.70,727.79K,-0.01
"Jul 18, 2019",10651.40,9723.10,10787.10,9390.00,974.49K,0.10
"Jul 17, 2019",9723.20,9425.10,9983.60,9082.60,1.03M,0.03
"Jul 16, 2019",9424.80,10844.00,11019.50,9375.30,1.05M,-0.13
"Jul 15, 2019",10845.90,10199.90,11064.70,9885.40,956.52K,0.06
"Jul 14, 2019",10200.10,11364.30,11448.70,10128.90,840.76K,-0.10
"Jul 13, 2019",11364.90,11762.80,11798.40,10839.40,747.71K,-0.03
"Jul 12, 2019",11762.10,11343.70,11881.40,11109.80,738.17K,0.04
"Jul 11, 2019",11342.30,12111.60,12111.60,11029.00,943.13K,-0.06
"Jul 10, 2019",12110.60,12542.80,13134.40,11594.90,1.11M,-0.03
"Jul 09, 2019",12541.50,12250.60,12772.90,12111.20,847.84K,0.02
"Jul 08, 2019",12252.60,11415.80,12332.30,11304.80,695.60K,0.07
"Jul 07, 2019",11415.90,11267.90,11524.60,11108.10,601.93K,0.01
"Jul 06, 2019",11268.00,10969.80,11650.20,10967.90,688.96K,0.03
"Jul 05, 2019",10970.20,11159.70,11381.80,10810.30,772.67K,-0.02
"Jul 04, 2019",11163.10,11899.30,11948.00,11087.10,840.34K,-0.06
"Jul 03, 2019",11900.80,10835.90,11931.80,10835.90,998.73K,0.10
"Jul 02, 2019",10835.90,10615.50,10923.50,9728.50,1.12M,0.02
"Jul 01, 2019",10616.60,10821.40,11254.50,10041.60,1.04M,-0.02
"Jun 30, 2019",10818.60,11906.00,12179.30,10765.40,880.77K,-0.09
"Jun 29, 2019",11906.50,12408.00,12422.90,11490.80,834.62K,-0.04
"Jun 28, 2019",12409.10,11288.40,12461.80,10970.50,1.09M,0.10
"Jun 27, 2019",11287.80,13062.40,13422.00,10493.50,1.59M,-0.14
"Jun 26, 2019",13063.80,11811.60,13929.80,11747.30,1.48M,0.11
"Jun 25, 2019",11809.90,11046.60,11833.90,11033.70,781.09K,0.07
"Jun 24, 2019",11046.40,10897.30,11114.40,10622.60,566.96K,0.01
"Jun 23, 2019",10897.10,10721.50,11361.30,10557.80,683.79K,0.02
"Jun 22, 2019",10721.70,10178.10,11160.50,10031.30,1.09M,0.05
"Jun 21, 2019",10179.30,9517.70,10184.30,9517.40,769.12K,0.07
"Jun 20, 2019",9517.00,9255.00,9583.90,9188.40,693.62K,0.03
"Jun 19, 2019",9255.40,9080.70,9295.10,9044.00,587.57K,0.02
"Jun 18, 2019",9080.60,9318.90,9336.10,8962.70,723.17K,-0.03
"Jun 17, 2019",9318.80,8961.00,9438.10,8959.80,738.80K,0.04
"Jun 16, 2019",8962.50,8812.20,9332.00,8771.10,849.77K,0.02
"Jun 15, 2019",8812.50,8655.80,8856.70,8582.30,608.69K,0.02
"Jun 14, 2019",8656.10,8218.60,8685.30,8153.20,643.17K,0.05
"Jun 13, 2019",8219.00,8132.40,8306.10,8028.60,574.21K,0.01
"Jun 12, 2019",8133.10,7888.00,8198.10,7805.80,607.89K,0.03
"Jun 11, 2019",7888.00,7987.80,8010.40,7714.50,579.00K,-0.01
"Jun 10, 2019",7987.80,7635.00,8012.80,7523.60,641.38K,0.05
"Jun 09, 2019",7635.00,7901.60,7937.50,7516.90,554.48K,-0.03
"Jun 08, 2019",7901.40,7985.30,8044.40,7770.50,485.81K,-0.01
"Jun 07, 2019",7985.20,7785.80,8099.40,7749.40,588.87K,0.03
"Jun 06, 2019",7784.90,7779.60,7861.40,7480.40,651.82K,0.00
"Jun 05, 2019",7779.10,7685.60,7885.00,7590.40,762.94K,0.01
"Jun 04, 2019",7685.50,8118.10,8118.10,7494.00,966.95K,-0.05
"Jun 03, 2019",8124.80,8728.60,8734.90,8102.70,739.45K,-0.07
"Jun 02, 2019",8728.60,8545.80,8807.70,8534.80,614.54K,0.02
"Jun 01, 2019",8545.70,8556.90,8615.80,8454.00,686.75K,0.00
"May 31, 2019",8558.30,8271.40,8578.80,8135.00,858.41K,0.03
"May 30, 2019",8271.90,8647.80,9045.90,8054.70,1.04M,-0.04
"May 29, 2019",8647.80,8715.60,8747.20,8435.30,15.43M,-0.01
"May 28, 2019",8716.30,8759.40,8794.10,8568.80,763.20K,-0.01
"May 27, 2019",8760.10,8628.90,8902.80,8607.30,907.96K,0.02
"May 26, 2019",8630.20,8029.60,8718.60,7866.50,872.12K,0.08
"May 25, 2019",8027.40,7971.40,8090.10,7919.10,691.27K,0.01
"May 24, 2019",7970.10,7852.80,8124.10,7775.40,868.47K,0.02
"May 23, 2019",7852.10,7637.20,7939.10,7486.80,815.14K,0.03
"May 22, 2019",7635.70,7928.70,7999.00,7545.90,821.40K,-0.04
"May 21, 2019",7930.30,7965.00,8056.80,7813.20,804.88K,0.00
"May 20, 2019",7965.30,8156.40,8156.40,7604.00,958.81K,-0.02
"May 19, 2019",8157.20,7261.90,8253.40,7252.30,1.08M,0.12
"May 18, 2019",7262.60,7359.90,7458.50,7189.40,865.53K,-0.01
"May 17, 2019",7359.50,7871.90,7924.00,6998.60,1.43M,-0.07
"May 16, 2019",7871.80,8164.80,8293.30,7720.40,1.18M,-0.04
"May 15, 2019",8164.60,7994.80,8225.30,7856.50,1.13M,0.02
"May 14, 2019",7994.60,7806.40,8323.90,7674.00,1.33M,0.02
"May 13, 2019",7806.00,6984.70,8058.30,6893.10,1.20M,0.12
"May 12, 2019",6984.80,7190.00,7518.90,6802.60,1.35M,-0.03
"May 11, 2019",7190.30,6386.60,7373.80,6386.50,1.31M,0.13
"May 10, 2019",6386.00,6194.30,6466.60,6157.80,907.94K,0.03
"May 09, 2019",6191.50,5990.50,6206.00,5990.00,799.96K,0.03
"May 08, 2019",5990.30,5849.40,6011.30,5799.10,757.13K,0.02
"May 07, 2019",5849.50,5745.50,6019.80,5745.50,955.88K,0.02
"May 06, 2019",5745.10,5775.10,5801.40,5630.50,755.39K,-0.01
"May 05, 2019",5774.90,5830.80,5838.20,5708.20,709.02K,-0.01
"May 04, 2019",5830.90,5768.00,5899.20,5605.00,920.61K,0.01
"May 03, 2019",5766.80,5493.60,5844.20,5478.70,1.04M,0.05
"May 02, 2019",5493.80,5384.60,5530.80,5370.00,722.23K,0.02
"May 01, 2019",5384.20,5321.10,5396.30,5319.50,623.64K,0.01
"Apr 30, 2019",5320.80,5235.40,5336.60,5195.90,697.42K,0.02
"Apr 29, 2019",5235.00,5302.40,5322.90,5188.90,775.82K,-0.01
"Apr 28, 2019",5302.30,5265.70,5332.50,5234.40,681.41K,0.01
"Apr 27, 2019",5265.90,5298.20,5318.10,5225.40,833.13K,-0.01
"Apr 26, 2019",5298.30,5209.20,5469.30,5159.30,1.03M,0.02
"Apr 25, 2019",5209.10,5415.60,5528.20,5137.40,955.36K,-0.04
"Apr 24, 2019",5415.60,5511.20,5589.60,5346.80,994.04K,-0.02
"Apr 23, 2019",5511.60,5346.50,5594.40,5291.40,900.00K,0.03
"Apr 22, 2019",5346.70,5248.20,5370.20,5170.20,920.77K,0.02
"Apr 21, 2019",5243.50,5290.20,5308.20,5189.80,811.41K,-0.01
"Apr 20, 2019",5290.20,5241.00,5327.00,5240.20,782.32K,0.01
"Apr 19, 2019",5241.00,5264.80,5282.40,5192.10,787.09K,0.00
"Apr 18, 2019",5264.70,5208.30,5293.10,5205.00,727.97K,0.01
"Apr 17, 2019",5208.30,5182.10,5230.90,5165.50,806.52K,0.01
"Apr 16, 2019",5180.90,5031.40,5198.40,5014.40,631.05K,0.03
"Apr 15, 2019",5032.30,5135.10,5168.00,4964.20,688.20K,-0.02
"Apr 14, 2019",5134.80,5052.00,5153.50,5010.70,566.38K,0.02
"Apr 13, 2019",5051.80,5054.20,5093.40,5011.60,577.16K,0.00
"Apr 12, 2019",5054.20,5022.70,5080.50,4889.20,779.14K,0.01
"Apr 11, 2019",5022.60,5307.70,5337.00,4948.00,943.49K,-0.05
"Apr 10, 2019",5307.80,5158.40,5404.10,5142.90,837.51K,0.03
"Apr 09, 2019",5158.40,5245.00,5245.90,5095.20,784.62K,-0.02
"Apr 08, 2019",5245.20,5173.50,5300.60,5060.50,928.23K,0.01
"Apr 07, 2019",5173.60,5046.10,5219.50,5033.70,841.27K,0.03
"Apr 06, 2019",5046.20,5010.00,5198.40,4947.90,952.18K,0.01
"Apr 05, 2019",5010.20,4902.50,5029.40,4888.30,851.72K,0.02
"Apr 04, 2019",4902.40,4968.70,5042.50,4789.20,1.05M,-0.01
"Apr 03, 2019",4968.70,4859.30,5278.40,4814.00,13.83M,0.02
"Apr 02, 2019",4859.30,4145.10,4899.60,4143.50,14.77M,0.17
"Apr 01, 2019",4145.10,4102.30,4159.10,4076.80,3.22M,0.01
"Mar 31, 2019",4102.30,4111.80,4121.90,4082.20,2.43M,0.00
"Mar 30, 2019",4111.80,4103.70,4138.10,4057.10,2.55M,0.00
"Mar 29, 2019",4102.20,4025.70,4123.10,4022.60,3.30M,0.02
"Mar 28, 2019",4025.60,4041.70,4041.70,4008.40,2.11M,0.00
"Mar 27, 2019",4041.70,3942.80,4043.30,3936.20,2.78M,0.03
"Mar 26, 2019",3942.80,3937.10,3950.70,3899.90,2.53M,0.00
"Mar 25, 2019",3937.00,3994.80,4000.50,3897.90,2.86M,-0.01
"Mar 24, 2019",3994.70,4002.60,4005.70,3967.00,2.04M,0.00
"Mar 23, 2019",4002.50,3990.40,4018.20,3980.80,2.00M,0.00
"Mar 22, 2019",3990.40,3982.20,4005.70,3971.80,2.83M,0.00
"Mar 21, 2019",3982.20,4041.20,4064.00,3923.80,3.88M,-0.01
"Mar 20, 2019",4041.20,4017.00,4050.00,3985.30,3.18M,0.01
"Mar 19, 2019",4017.00,3990.20,4029.90,3972.40,2.99M,0.01
"Mar 18, 2019",3990.20,3981.50,4032.30,3958.50,2.62M,0.00
"Mar 17, 2019",3981.50,4006.40,4009.80,3956.30,1.87M,-0.01
"Mar 16, 2019",4006.40,3924.40,4050.60,3923.70,3.46M,0.02
"Mar 15, 2019",3924.30,3879.00,3935.70,3874.80,3.11M,0.01
"Mar 14, 2019",3879.00,3865.10,3914.70,3828.40,2.86M,0.00
"Mar 13, 2019",3865.10,3885.90,3894.70,3847.40,2.28M,-0.01
"Mar 12, 2019",3886.00,3870.30,3900.10,3817.10,2.90M,0.00
"Mar 11, 2019",3870.30,3915.20,3935.50,3842.40,3.19M,-0.01
"Mar 10, 2019",3915.20,3944.40,3944.50,3889.20,1.89M,-0.01
"Mar 09, 2019",3944.30,3865.60,3964.00,3859.70,2.48M,0.02
"Mar 08, 2019",3865.90,3875.10,3929.00,3810.70,2.96M,0.00
"Mar 07, 2019",3875.10,3863.10,3907.40,3847.90,2.60M,0.00
"Mar 06, 2019",3863.00,3857.20,3887.30,3816.70,2.52M,0.00
"Mar 05, 2019",3857.20,3715.90,3873.20,3705.70,3.82M,0.04
"Mar 04, 2019",3715.90,3809.70,3828.40,3681.80,2.85M,-0.02
"Mar 03, 2019",3809.50,3823.20,3836.60,3789.70,1.51M,0.00
"Mar 02, 2019",3823.10,3821.90,3843.20,3783.60,1.61M,0.00
"Mar 01, 2019",3821.90,3816.70,3855.80,3816.40,1.74M,0.00
"Feb 28, 2019",3816.60,3814.60,3883.70,3783.30,2.31M,0.00
"Feb 27, 2019",3814.60,3810.30,3836.40,3701.90,2.82M,0.00
"Feb 26, 2019",3810.30,3833.50,3845.50,3775.00,2.09M,-0.01
"Feb 25, 2019",3833.70,3755.70,3870.70,3753.80,765.87K,0.02
"Feb 24, 2019",3755.20,4120.50,4194.20,3738.70,977.78K,-0.09
"Feb 23, 2019",4120.40,3965.20,4152.60,3939.40,727.85K,0.04
"Feb 22, 2019",3965.20,3937.40,3983.10,3931.70,649.55K,0.01
"Feb 21, 2019",3936.60,3972.00,4011.50,3909.20,668.16K,-0.01
"Feb 20, 2019",3972.40,3914.30,3983.60,3881.20,698.01K,0.01
"Feb 19, 2019",3914.30,3896.40,3993.80,3863.70,1.44M,0.00
"Feb 18, 2019",3896.00,3664.20,3903.70,3655.10,933.15K,0.06
"Feb 17, 2019",3664.20,3616.80,3689.90,3607.90,580.51K,0.01
"Feb 16, 2019",3616.80,3604.70,3641.90,3599.70,485.63K,0.00
"Feb 15, 2019",3604.70,3592.60,3648.30,3581.40,516.21K,0.00
"Feb 14, 2019",3592.60,3611.50,3624.50,3580.20,498.14K,-0.01
"Feb 13, 2019",3611.50,3632.00,3663.50,3599.20,558.02K,-0.01
"Feb 12, 2019",3632.00,3631.80,3656.40,3594.40,545.82K,0.00
"Feb 11, 2019",3631.80,3678.80,3681.10,3623.80,517.28K,-0.01
"Feb 10, 2019",3679.00,3661.00,3680.60,3617.10,501.90K,0.00
"Feb 09, 2019",3661.40,3661.60,3675.30,3633.20,454.80K,0.00
"Feb 08, 2019",3661.70,3397.30,3721.10,3382.50,699.23K,0.08
"Feb 07, 2019",3397.70,3404.90,3421.80,3390.30,471.36K,0.00
"Feb 06, 2019",3404.30,3468.50,3478.00,3383.90,514.21K,-0.02
"Feb 05, 2019",3468.40,3463.00,3485.90,3450.30,460.95K,0.00
"Feb 04, 2019",3462.80,3459.00,3479.70,3437.10,503.92K,0.00
"Feb 03, 2019",3459.10,3502.30,3507.80,3431.30,451.66K,-0.01
"Feb 02, 2019",3502.50,3467.90,3514.50,3447.80,443.60K,0.01
"Feb 01, 2019",3467.90,3437.70,3485.70,3415.30,481.58K,0.01
"Jan 31, 2019",3437.20,3460.00,3484.70,3427.00,477.07K,-0.01
"Jan 30, 2019",3460.00,3414.60,3479.00,3394.20,600.25K,0.01
"Jan 29, 2019",3414.80,3442.80,3450.10,3368.20,585.46K,-0.01
"Jan 28, 2019",3442.80,3555.80,3561.20,3395.70,620.85K,-0.03
"Jan 27, 2019",3555.60,3570.90,3583.20,3509.20,464.02K,0.00
"Jan 26, 2019",3570.90,3572.00,3652.50,3556.10,432.55K,0.00
"Jan 25, 2019",3572.00,3574.30,3582.60,3542.20,448.89K,0.00
"Jan 24, 2019",3574.30,3561.40,3587.00,3539.70,428.60K,0.00
"Jan 23, 2019",3561.50,3580.10,3608.30,3532.80,445.87K,-0.01
"Jan 22, 2019",3580.10,3536.90,3607.90,3465.20,447.70K,0.01
"Jan 21, 2019",3536.70,3542.70,3561.40,3505.40,394.17K,0.00
"Jan 20, 2019",3542.30,3676.20,3699.10,3503.90,563.31K,-0.04
"Jan 19, 2019",3677.80,3605.80,3715.20,3604.10,537.06K,0.02
"Jan 18, 2019",3605.60,3626.30,3627.90,3575.70,488.16K,-0.01
"Jan 17, 2019",3626.40,3588.10,3636.70,3554.80,525.10K,0.01
"Jan 16, 2019",3588.00,3570.60,3644.10,3561.40,487.34K,0.00
"Jan 15, 2019",3571.30,3637.50,3660.80,3545.70,544.85K,-0.02
"Jan 14, 2019",3638.10,3490.40,3672.00,3490.40,539.93K,0.04
"Jan 13, 2019",3490.20,3597.30,3617.60,3473.20,452.79K,-0.03
"Jan 12, 2019",3597.20,3616.60,3633.90,3561.30,435.06K,-0.01
"Jan 11, 2019",3616.50,3603.30,3655.70,3563.10,551.64K,0.00
"Jan 10, 2019",3603.70,3978.90,4007.70,3562.10,697.31K,-0.09
"Jan 09, 2019",3978.00,3971.00,4014.20,3957.50,473.42K,0.00
"Jan 08, 2019",3971.00,3985.80,4070.50,3943.10,514.08K,0.00
"Jan 07, 2019",3985.90,4004.30,4028.00,3945.50,500.88K,0.00
"Jan 06, 2019",4004.10,3785.70,4034.10,3758.50,529.89K,0.06
"Jan 05, 2019",3785.40,3802.80,3846.70,3769.00,468.45K,0.00
"Jan 04, 2019",3802.70,3780.50,3823.90,3720.00,488.70K,0.01
"Jan 03, 2019",3780.10,3874.10,3875.80,3753.00,450.32K,-0.02
"Jan 02, 2019",3873.80,3809.70,3894.80,3768.10,554.47K,0.02
"Jan 01, 2019",3809.40,3709.50,3814.30,3664.40,469.11K,0.03
"Dec 31, 2018",3709.40,3815.10,3819.60,3658.80,545.83K,-0.03
"Dec 30, 2018",3815.00,3708.20,3837.70,3682.50,519.17K,0.03
"Dec 29, 2018",3706.80,3861.60,3899.60,3696.00,505.41K,-0.04
"Dec 28, 2018",3861.60,3587.10,3900.30,3565.50,565.24K,0.08
"Dec 27, 2018",3586.90,3793.40,3822.60,3560.80,543.44K,-0.05
"Dec 26, 2018",3793.70,3762.80,3841.90,3680.30,567.11K,0.01
"Dec 25, 2018",3762.50,4025.60,4030.70,3676.50,670.94K,-0.07
"Dec 24, 2018",4026.10,3944.50,4208.20,3941.90,716.29K,0.02
"Dec 23, 2018",3944.40,3964.30,4037.10,3904.60,572.21K,-0.01
"Dec 22, 2018",3964.40,3850.90,3977.20,3803.70,554.59K,0.03
"Dec 21, 2018",3850.90,4075.20,4153.10,3786.90,748.76K,-0.06
"Dec 20, 2018",4076.00,3687.20,4140.30,3665.80,958.58K,0.11
"Dec 19, 2018",3687.10,3668.10,3924.70,3647.50,792.40K,0.01
"Dec 18, 2018",3668.00,3526.00,3683.10,3456.90,698.53K,0.04
"Dec 17, 2018",3526.10,3248.30,3597.40,3243.10,534.78K,0.09
"Dec 16, 2018",3247.90,3228.60,3305.00,3225.90,335.69K,0.01
"Dec 15, 2018",3228.70,3247.80,3282.30,3177.00,332.95K,-0.01
"Dec 14, 2018",3247.80,3315.40,3336.60,3199.10,445.56K,-0.02
"Dec 13, 2018",3315.30,3466.20,3474.40,3284.80,435.89K,-0.04
"Dec 12, 2018",3466.10,3390.20,3510.20,3379.40,391.17K,0.02
"Dec 11, 2018",3407.70,3460.40,3485.90,3349.90,418.53K,-0.02
"Dec 10, 2018",3460.50,3566.90,3622.40,3412.70,394.49K,-0.03
"Dec 09, 2018",3567.50,3430.30,3677.60,3424.20,327.93K,0.04
"Dec 08, 2018",3430.40,3422.30,3507.70,3302.90,424.40K,0.00
"Dec 07, 2018",3422.20,3508.90,3626.60,3251.80,639.33K,-0.02
"Dec 06, 2018",3508.60,3771.40,3887.20,3505.70,467.54K,-0.07
"Dec 05, 2018",3771.60,3958.10,3974.10,3765.20,341.60K,-0.05
"Dec 04, 2018",3958.50,3899.90,4082.90,3809.30,326.71K,0.02
"Dec 03, 2018",3897.80,4160.30,4177.00,3839.90,355.10K,-0.06
"Dec 02, 2018",4160.40,4196.20,4316.10,4105.30,298.63K,-0.01
"Dec 01, 2018",4196.20,4038.70,4299.10,3967.10,316.30K,0.04
"Nov 30, 2018",4039.70,4296.80,4340.60,3954.50,444.52K,-0.06
"Nov 29, 2018",4296.50,4265.50,4440.10,4140.60,414.46K,0.01
"Nov 28, 2018",4265.40,3866.40,4391.80,3866.40,533.04K,0.10
"Nov 27, 2018",3866.50,3840.30,3920.60,3687.80,457.27K,0.01
"Nov 26, 2018",3837.00,4061.00,4179.00,3679.80,571.04K,-0.06
"Nov 25, 2018",4062.20,3920.30,4198.40,3634.20,619.95K,0.04
"Nov 24, 2018",3920.40,4397.30,4494.60,3821.50,382.72K,-0.11
"Nov 23, 2018",4398.00,4360.90,4455.60,4223.70,348.99K,0.01
"Nov 22, 2018",4356.00,4646.40,4695.70,4346.70,261.85K,-0.06
"Nov 21, 2018",4638.70,4523.00,4743.70,4393.00,412.74K,0.03
"Nov 20, 2018",4524.60,4883.60,5013.40,4272.30,714.08K,-0.07
"Nov 19, 2018",4883.80,5660.40,5662.50,4831.10,478.26K,-0.14
"Nov 18, 2018",5658.30,5621.00,5727.90,5615.50,158.68K,0.01
"Nov 17, 2018",5621.80,5636.20,5645.50,5561.40,156.51K,0.00
"Nov 16, 2018",5636.20,5723.50,5747.70,5539.70,224.12K,-0.01
"Nov 15, 2018",5718.90,5854.00,5878.50,5384.10,375.86K,-0.02
"Nov 14, 2018",5842.40,6428.90,6453.30,5619.20,438.21K,-0.09
"Nov 13, 2018",6429.20,6435.00,6466.80,6386.70,137.60K,0.00
"Nov 12, 2018",6435.00,6445.00,6475.90,6409.40,130.16K,0.00
"Nov 11, 2018",6446.10,6427.10,6451.70,6359.00,127.40K,0.00
"Nov 10, 2018",6427.10,6411.90,6461.70,6411.70,115.87K,0.00
"Nov 09, 2018",6412.00,6473.80,6496.10,6390.00,151.60K,-0.01
"Nov 08, 2018",6474.00,6565.30,6577.30,6466.30,159.30K,-0.01
"Nov 07, 2018",6565.30,6503.10,6594.30,6502.00,170.76K,0.01
"Nov 06, 2018",6502.80,6460.40,6509.60,6441.60,154.87K,0.01
"Nov 05, 2018",6459.70,6478.20,6489.20,6431.70,128.51K,0.00
"Nov 04, 2018",6478.20,6386.20,6508.90,6359.70,128.76K,0.01
"Nov 03, 2018",6386.20,6424.50,6429.50,6346.20,112.84K,-0.01
"Nov 02, 2018",6424.70,6400.50,6444.30,6390.90,135.87K,0.00
"Nov 01, 2018",6400.50,6365.90,6421.80,6354.20,124.16K,0.01
"Oct 31, 2018",6365.90,6327.90,6405.70,6257.80,129.06K,0.01
"Oct 30, 2018",6325.70,6336.70,6469.90,6316.50,128.21K,0.00
"Oct 29, 2018",6335.00,6486.10,6498.40,6310.50,160.52K,-0.02
"Oct 28, 2018",6486.10,6494.60,6502.20,6461.20,93.97K,0.00
"Oct 27, 2018",6494.20,6510.00,6534.00,6473.70,76.72K,0.00
"Oct 26, 2018",6510.00,6507.00,6570.50,6498.50,97.17K,0.00
"Oct 25, 2018",6507.00,6532.50,6544.80,6491.50,97.43K,0.00
"Oct 24, 2018",6530.70,6531.20,6593.80,6522.60,98.74K,0.00
"Oct 23, 2018",6528.70,6558.60,6573.60,6500.50,108.86K,0.00
"Oct 22, 2018",6555.80,6583.00,6612.70,6529.50,101.57K,0.00
"Oct 21, 2018",6583.00,6575.90,6643.10,6568.00,92.94K,0.00
"Oct 20, 2018",6572.20,6511.70,6593.70,6495.90,97.77K,0.01
"Oct 19, 2018",6512.00,6576.40,6603.20,6506.90,121.44K,-0.01
"Oct 18, 2018",6574.10,6690.10,6736.30,6530.60,134.15K,-0.02
"Oct 17, 2018",6686.60,6718.90,6745.90,6637.80,136.71K,0.00
"Oct 16, 2018",6705.30,6712.40,6836.70,6645.40,155.85K,0.00
"Oct 15, 2018",6699.80,6326.80,7358.40,6300.20,443.33K,0.06
"Oct 14, 2018",6326.80,6321.60,6390.90,6300.00,99.38K,0.00
"Oct 13, 2018",6321.70,6291.30,6329.30,6282.80,94.45K,0.00
